date,ticker,call_volume,put_volume,total_volume,call_open_interest,put_open_interest
2025-07-20,FTC,120.0,0.0,120.0,120.0,3.0
2025-07-20,ASML,4851.0,4904.0,9755.0,9136.0,6255.0
2025-07-20,TOST,6887.0,5880.0,12767.0,10689.0,5312.0
2025-07-20,ELF,9700.0,1556.0,11256.0,4116.0,1817.0
2025-07-20,RBLX,6715.0,11263.0,17978.0,24786.0,19628.0
2025-07-20,TOUR,39.0,5.0,44.0,468.0,318.0
2025-07-20,STRL,99.0,66.0,165.0,267.0,1701.0
2025-07-20,PRIM,64.0,695.0,759.0,1122.0,833.0
2025-07-20,HDV,829.0,77.0,906.0,7996.0,27.0
2025-07-20,SCHD,493.0,204.0,697.0,1976.0,1207.0
2025-07-20,AM,405.0,562.0,967.0,3026.0,311.0
2025-07-20,AMD,128381.0,60391.0,188772.0,130570.0,71219.0
2025-07-20,ACHR,23220.0,8521.0,31741.0,48270.0,22608.0
2025-07-20,CGNX,1145.0,123.0,1268.0,4488.0,770.0
2025-07-20,FSLR,5399.0,5784.0,11183.0,5758.0,9726.0
2025-07-20,LW,772.0,2364.0,3136.0,35505.0,30822.0
2025-07-20,SAM,25.0,125.0,150.0,391.0,384.0
2025-07-20,ANET,2972.0,1195.0,4167.0,8969.0,5565.0
2025-07-20,LION,116.0,42.0,158.0,464.0,229.0
2025-07-20,DAVE,1077.0,205.0,1282.0,2511.0,1304.0
2025-07-20,VNET,1563.0,510.0,2073.0,14866.0,18553.0
2025-07-20,NEGG,9.0,0.0,9.0,581.0,1.0
2025-07-20,SPH,9.0,21.0,30.0,1120.0,413.0
2025-07-20,ALE,56.0,1.0,57.0,48.0,2.0
2025-07-20,LOGC,6238.0,161.0,6399.0,4450.0,2422.0
2025-07-20,CARG,30.0,259.0,289.0,3653.0,527.0
2025-07-20,WRBY,67.0,18.0,85.0,104.0,220.0
2025-07-20,MDU,0.0,0.0,0.0,1.0,0.0
2025-07-20,PINS,8755.0,753.0,9508.0,15953.0,6864.0
2025-07-20,RAPP,8.0,5.0,13.0,20.0,8.0
2025-07-20,RWAY,2.0,0.0,2.0,8.0,1.0
2025-07-20,JBI,6.0,1.0,7.0,599.0,30.0
2025-07-20,LNZA,5.0,13.0,18.0,6326.0,5023.0
2025-07-20,STNE,323.0,179.0,502.0,752.0,171.0
2025-07-20,RXO,40.0,90.0,130.0,1312.0,19146.0
2025-07-20,XYZ,21744.0,5476.0,27220.0,31483.0,11389.0
2025-07-20,PH,138.0,465.0,603.0,2156.0,1130.0
2025-07-20,KOPN,617.0,25.0,642.0,8248.0,81.0
2025-07-20,GBTG,0.0,0.0,0.0,1.0,0.0
2025-07-20,NWSA,16.0,10.0,26.0,260.0,112.0
2025-07-20,LQDA,3951.0,4403.0,8354.0,16528.0,7359.0
2025-07-20,FA,0.0,0.0,0.0,1.0,4.0
2025-07-20,CGEM,2.0,0.0,2.0,4.0,0.0
2025-07-20,OPRT,11.0,36.0,47.0,3082.0,206.0
2025-07-20,VTRS,742.0,1710.0,2452.0,1984.0,985.0
2025-07-20,ITOS,30.0,40.0,70.0,1034.0,1364.0
2025-07-20,IPSC,0.0,0.0,0.0,1.0,0.0
2025-07-20,INGN,60.0,0.0,60.0,180.0,0.0
2025-07-20,RPD,301.0,1115.0,1416.0,19588.0,2524.0
2025-07-20,NRDY,1.0,0.0,1.0,16.0,0.0
2025-07-20,GTIM,1.0,0.0,1.0,36.0,0.0
2025-07-20,CRNX,33.0,6.0,39.0,1467.0,68.0
2025-07-20,BHF,3379.0,2879.0,6258.0,21541.0,11848.0
2025-07-20,TWLO,1462.0,335.0,1797.0,5805.0,6916.0
2025-07-20,TTD,8649.0,4459.0,13108.0,15987.0,8129.0
2025-07-20,MGTX,12.0,0.0,12.0,71.0,0.0
2025-07-20,BW,251.0,98.0,349.0,9478.0,839.0
2025-07-20,TYRA,3.0,11.0,14.0,25.0,11.0
2025-07-20,MCHP,911.0,487.0,1398.0,9180.0,816.0
2025-07-20,BLND,893.0,238.0,1131.0,5543.0,493.0
2025-07-20,YETI,686.0,646.0,1332.0,4826.0,3514.0
2025-07-20,XAIR,1.0,29.0,30.0,15.0,15.0
2025-07-20,TARS,32.0,946.0,978.0,38.0,67.0
2025-07-20,COMM,710.0,432.0,1142.0,71964.0,26794.0
2025-07-20,VERU,3.0,5.0,8.0,66.0,5596.0
2025-07-20,CODX,5.0,0.0,5.0,16.0,0.0
2025-07-20,ARRY,381.0,187.0,568.0,2624.0,1308.0
2025-07-20,XMTR,65.0,50.0,115.0,392.0,208.0
2025-07-20,NUS,353.0,1.0,354.0,1408.0,5.0
2025-07-20,GLUE,0.0,0.0,0.0,0.0,1.0
2025-07-20,LNT,631.0,1.0,632.0,89.0,11.0
2025-07-20,BKSY,22666.0,1568.0,24234.0,15155.0,13668.0
2025-07-20,IMVT,9.0,0.0,9.0,79.0,1755.0
2025-07-20,HBIO,179.0,2.0,181.0,1087.0,2.0
2025-07-20,VSH,31.0,12.0,43.0,72.0,99.0
2025-07-20,AEYE,116.0,7.0,123.0,177.0,24.0
2025-07-20,TPL,91.0,129.0,220.0,202.0,340.0
2025-07-20,LFWD,9.0,1.0,10.0,224.0,5.0
2025-07-20,HLF,32.0,10.0,42.0,134.0,433.0
2025-07-20,RPTX,0.0,0.0,0.0,0.0,1.0
2025-07-20,SSYS,31.0,0.0,31.0,961.0,3.0
2025-07-20,EVCM,1.0,0.0,1.0,2.0,10.0
2025-07-20,WOW,143.0,6.0,149.0,5018.0,52.0
2025-07-20,SD,7.0,1.0,8.0,46.0,67.0
2025-07-20,AMPY,108.0,12.0,120.0,571.0,307.0
2025-07-20,SITM,101.0,146.0,247.0,884.0,525.0
2025-07-20,CACI,18.0,29.0,47.0,60.0,95.0
2025-07-20,LIVN,21.0,7.0,28.0,35.0,134.0
2025-07-20,HCC,76.0,322.0,398.0,1426.0,901.0
2025-07-20,VRNA,353.0,224.0,577.0,3490.0,5194.0
2025-07-20,CDE,4150.0,173.0,4323.0,4770.0,654.0
2025-07-20,ELEV,7.0,2.0,9.0,120.0,5.0
2025-07-20,STAA,146.0,31.0,177.0,657.0,78.0
2025-07-20,MUR,356.0,207.0,563.0,3069.0,2983.0
2025-07-20,RMBL,2.0,0.0,2.0,2601.0,4.0
2025-07-20,DAY,8.0,30.0,38.0,182.0,36.0
2025-07-20,SPT,14.0,13.0,27.0,105.0,79.0
2025-07-20,GRPN,928.0,701.0,1629.0,1253.0,1486.0
2025-07-20,CW,44.0,49.0,93.0,319.0,60.0
2025-07-20,PLBY,13.0,0.0,13.0,192.0,0.0
2025-07-20,REPL,2791.0,2466.0,5257.0,55613.0,38682.0
2025-07-20,BAM,94.0,47.0,141.0,1302.0,5143.0
2025-07-20,VECO,207.0,38.0,245.0,259.0,50.0
2025-07-20,PSQH,103.0,14.0,117.0,244.0,315.0
2025-07-20,VSTM,111.0,156.0,267.0,1364.0,77.0
2025-07-20,ORGO,1.0,0.0,1.0,63.0,0.0
2025-07-20,NVAX,1912.0,842.0,2754.0,4951.0,663.0
2025-07-20,NL,24.0,27.0,51.0,73.0,133.0
2025-07-20,EBS,25.0,1.0,26.0,90.0,1.0
2025-07-20,TH,216.0,203.0,419.0,491.0,611.0
2025-07-20,EQ,57.0,0.0,57.0,62.0,0.0
2025-07-20,DGII,6.0,0.0,6.0,13.0,0.0
2025-07-20,STEP,12.0,49.0,61.0,20.0,50.0
2025-07-20,RPRX,7.0,3.0,10.0,632.0,1006.0
2025-07-20,ACVA,381.0,140.0,521.0,7237.0,613.0
2025-07-20,LPX,101.0,29.0,130.0,1024.0,843.0
2025-07-20,TBRG,0.0,0.0,0.0,2.0,0.0
2025-07-20,CENX,501.0,82.0,583.0,1856.0,1016.0
2025-07-20,NSA,0.0,7.0,7.0,4.0,13.0
2025-07-20,CTRA,101.0,192.0,293.0,949.0,280.0
2025-07-20,PGR,876.0,70.0,946.0,1378.0,789.0
2025-07-20,TSEM,660.0,128.0,788.0,5938.0,105.0
2025-07-20,DHC,0.0,0.0,0.0,18.0,0.0
2025-07-20,CSTL,11.0,5.0,16.0,19.0,7.0
2025-07-20,CSR,12.0,23.0,35.0,19.0,48.0
2025-07-20,ON,2237.0,906.0,3143.0,5137.0,3220.0
2025-07-20,GSM,45.0,2.0,47.0,11925.0,34.0
2025-07-20,GABC,0.0,0.0,0.0,0.0,50.0
2025-07-20,VNOM,692.0,260.0,952.0,6298.0,3500.0
2025-07-20,ACM,16.0,3.0,19.0,92.0,263.0
2025-07-20,CBT,7.0,4.0,11.0,38.0,3.0
2025-07-20,MASI,20.0,26.0,46.0,57.0,38.0
2025-07-20,SPG,277.0,125.0,402.0,1747.0,1550.0
2025-07-20,BSM,278.0,20.0,298.0,356.0,321.0
2025-07-20,DORM,23.0,23.0,46.0,195.0,51.0
2025-07-20,PTGX,53.0,44.0,97.0,407.0,184.0
2025-07-20,SANM,33.0,17.0,50.0,116.0,276.0
2025-07-20,CTRM,0.0,0.0,0.0,1.0,0.0
2025-07-20,VRTX,204.0,257.0,461.0,525.0,454.0
2025-07-20,RIG,319.0,124.0,443.0,3767.0,2289.0
2025-07-20,IAC,38.0,37.0,75.0,1656.0,181.0
2025-07-20,AESI,56.0,52.0,108.0,1148.0,1040.0
2025-07-20,NCMI,1.0,10.0,11.0,8.0,50.0
2025-07-20,ENR,135.0,68.0,203.0,908.0,684.0
2025-07-20,HYMC,183.0,21.0,204.0,2866.0,651.0
2025-07-20,CRC,15.0,3.0,18.0,30.0,17.0
2025-07-20,ICHR,73.0,176.0,249.0,805.0,281.0
2025-07-20,RHP,1.0,0.0,1.0,13.0,10.0
2025-07-20,TDUP,439.0,15.0,454.0,777.0,323.0
2025-07-20,FGEN,302.0,1.0,303.0,418.0,20.0
2025-07-20,LSCC,23.0,34.0,57.0,2093.0,1024.0
2025-07-20,CGBD,22.0,7.0,29.0,562.0,158.0
2025-07-20,AMG,9.0,5.0,14.0,21.0,12.0
2025-07-20,META,98096.0,38072.0,136168.0,72084.0,39603.0
2025-07-20,GOOG,54185.0,14306.0,68491.0,50924.0,24857.0
2025-07-20,PRM,83.0,15.0,98.0,789.0,23.0
2025-07-20,AMCX,22.0,2.0,24.0,250.0,227.0
2025-07-20,AKRO,3021.0,131.0,3152.0,11952.0,6723.0
2025-07-20,ENTX,47.0,1.0,48.0,73.0,2.0
2025-07-20,FRHC,4.0,89.0,93.0,11.0,150.0
2025-07-20,TWIN,0.0,0.0,0.0,1.0,0.0
2025-07-20,SELF,0.0,0.0,0.0,0.0,4.0
2025-07-20,BOC,14.0,1.0,15.0,614.0,110.0
2025-07-20,AUTL,200.0,0.0,200.0,304.0,0.0
2025-07-20,SLVM,40.0,31.0,71.0,139.0,73.0
2025-07-20,IRON,1.0,100.0,101.0,4330.0,250.0
2025-07-20,CSIQ,204.0,399.0,603.0,1486.0,808.0
2025-07-20,SPB,5.0,1.0,6.0,11.0,2.0
2025-07-20,UP,93.0,4.0,97.0,3254.0,14.0
2025-07-20,GTN,266.0,14.0,280.0,1340.0,517.0
2025-07-20,ESNT,3.0,1.0,4.0,37.0,6.0
2025-07-20,CAAS,3.0,2.0,5.0,542.0,15.0
2025-07-20,OMEX,547.0,156.0,703.0,948.0,503.0
2025-07-20,BTDR,10112.0,404.0,10516.0,2870.0,2195.0
2025-07-20,BATRA,29.0,54.0,83.0,287.0,384.0
2025-07-20,AMR,353.0,201.0,554.0,1571.0,1968.0
2025-07-20,ELTX,50.0,0.0,50.0,53.0,0.0
2025-07-20,AIRS,87.0,1.0,88.0,187.0,171.0
2025-07-20,NMTC,12.0,0.0,12.0,40.0,0.0
2025-07-20,TSAT,64.0,8.0,72.0,347.0,294.0
2025-07-20,WEN,2937.0,363.0,3300.0,22502.0,54610.0
2025-07-20,FET,13.0,0.0,13.0,21.0,4.0
2025-07-20,NGNE,10.0,1.0,11.0,194.0,126.0
2025-07-20,CLMT,551.0,82.0,633.0,1320.0,208.0
2025-07-20,LAMR,26.0,5.0,31.0,182.0,71.0
2025-07-20,ATGE,56.0,99.0,155.0,1180.0,268.0
2025-07-20,LNG,8820.0,4982.0,13802.0,1651.0,879.0
2025-07-20,EPIX,10.0,0.0,10.0,246.0,0.0
2025-07-20,CHMI,1.0,9.0,10.0,7.0,9.0
2025-07-20,MAX,19.0,9.0,28.0,377.0,70.0
2025-07-20,CRL,67.0,324.0,391.0,1835.0,1263.0
2025-07-20,HYFM,200.0,10.0,210.0,0.0,0.0
2025-07-20,CBIO,592.0,21.0,613.0,74.0,2396.0
2025-07-20,HP,81.0,160.0,241.0,667.0,831.0
2025-07-20,NN,13846.0,625.0,14471.0,39008.0,2431.0
2025-07-20,VCYT,16.0,0.0,16.0,43.0,0.0
2025-07-20,DRIO,0.0,0.0,0.0,1.0,0.0
2025-07-20,CCCC,101.0,10.0,111.0,166.0,11.0
2025-07-20,OBDC,81.0,1.0,82.0,1824.0,50.0
2025-07-20,MCD,2817.0,2043.0,4860.0,7717.0,8228.0
2025-07-20,ABNB,8402.0,2848.0,11250.0,4053.0,7344.0
2025-07-20,CHRD,142.0,32.0,174.0,810.0,299.0
2025-07-20,GPRK,21.0,2.0,23.0,41.0,8.0
2025-07-20,WIX,212.0,155.0,367.0,2433.0,1153.0
2025-07-20,EARN,0.0,1.0,1.0,0.0,2.0
2025-07-20,AGO,9.0,7.0,16.0,13.0,9.0
2025-07-20,MET,273.0,140.0,413.0,2705.0,4022.0
2025-07-20,TNDM,419.0,169.0,588.0,3005.0,1092.0
2025-07-20,NAGE,922.0,1834.0,2756.0,2876.0,5431.0
2025-07-20,ALIT,76.0,628.0,704.0,17747.0,19421.0
2025-07-20,GEO,321.0,945.0,1266.0,3127.0,2932.0
2025-07-20,INVZ,1818.0,484.0,2302.0,8767.0,1823.0
2025-07-20,UAA,200.0,70.0,270.0,4769.0,5163.0
2025-07-20,OMER,206.0,241.0,447.0,9676.0,2207.0
2025-07-20,TELA,0.0,1.0,1.0,2.0,2.0
2025-07-20,HOOK,1.0,4.0,5.0,1.0,4.0
2025-07-20,UGI,81.0,23.0,104.0,183.0,205.0
2025-07-20,HMN,18.0,0.0,18.0,100.0,0.0
2025-07-20,AVA,15.0,0.0,15.0,18.0,1.0
2025-07-20,GNL,5.0,21.0,26.0,305.0,27.0
2025-07-20,ONL,30.0,1.0,31.0,90.0,1.0
2025-07-20,NYT,10.0,682.0,692.0,960.0,207.0
2025-07-20,NOMD,10.0,6.0,16.0,336.0,79.0
2025-07-20,SILA,0.0,0.0,0.0,0.0,4.0
2025-07-20,ACMR,460.0,187.0,647.0,9822.0,6400.0
2025-07-20,CXW,278.0,52.0,330.0,1115.0,1091.0
2025-07-20,MNOV,0.0,0.0,0.0,40.0,0.0
2025-07-20,EVGO,566.0,22.0,588.0,17488.0,3291.0
2025-07-20,DIN,65.0,7.0,72.0,150.0,225.0
2025-07-20,RVMD,313.0,234.0,547.0,894.0,640.0
2025-07-20,EHC,141.0,1.0,142.0,1023.0,69.0
2025-07-20,CAR,481.0,485.0,966.0,811.0,1347.0
2025-07-20,SOHU,13.0,0.0,13.0,16.0,1.0
2025-07-20,BCYC,12.0,0.0,12.0,64.0,14.0
2025-07-20,ANGI,45.0,62.0,107.0,999.0,1205.0
2025-07-20,SNCR,15.0,0.0,15.0,31.0,0.0
2025-07-20,MVBF,10.0,0.0,10.0,13.0,0.0
2025-07-20,TREX,63.0,109.0,172.0,336.0,743.0
2025-07-20,SHIP,11.0,15.0,26.0,96.0,30.0
2025-07-20,VTS,61.0,5.0,66.0,171.0,42.0
2025-07-20,BCC,10.0,23.0,33.0,50.0,65.0
2025-07-20,BWXT,354.0,65.0,419.0,3235.0,1161.0
2025-07-20,JRVR,20.0,13.0,33.0,1480.0,141.0
2025-07-20,BSY,297.0,28.0,325.0,3971.0,1777.0
2025-07-20,GBDC,96.0,48.0,144.0,1557.0,690.0
2025-07-20,AMRC,21.0,69.0,90.0,324.0,296.0
2025-07-20,SKT,37.0,8.0,45.0,168.0,23.0
2025-07-20,AQMS,5.0,0.0,5.0,527.0,15.0
2025-07-20,LTC,250.0,57.0,307.0,749.0,1694.0
2025-07-20,BMEA,10.0,250.0,260.0,121.0,250.0
2025-07-20,AXSM,87.0,122.0,209.0,898.0,255.0
2025-07-20,LDI,8505.0,91.0,8596.0,4805.0,32.0
2025-07-20,VVX,26.0,7.0,33.0,200.0,27.0
2025-07-20,OPAD,97.0,5.0,102.0,2707.0,78.0
2025-07-20,L,15.0,8.0,23.0,198.0,53.0
2025-07-20,HSII,5.0,0.0,5.0,5.0,0.0
2025-07-20,DVAX,65.0,4.0,69.0,734.0,60.0
2025-07-20,CRBG,133.0,85.0,218.0,1352.0,84.0
2025-07-20,TSN,128.0,200.0,328.0,2132.0,1861.0
2025-07-20,ADTN,482.0,354.0,836.0,2784.0,1159.0
2025-07-20,CNA,30.0,15.0,45.0,90.0,77.0
2025-07-20,KOS,1437.0,511.0,1948.0,1099.0,784.0
2025-07-20,AWR,4.0,2.0,6.0,24.0,2.0
2025-07-20,ANDE,3.0,2.0,5.0,12.0,16.0
2025-07-20,CTRI,13.0,5.0,18.0,151.0,88.0
2025-07-20,BHVN,171.0,203.0,374.0,2002.0,1063.0
2025-07-20,OTTR,0.0,1.0,1.0,1.0,5.0
2025-07-20,AZN,440.0,158.0,598.0,8787.0,646.0
2025-07-20,ASND,146.0,7.0,153.0,211.0,1369.0
2025-07-20,NAMS,93.0,22.0,115.0,927.0,659.0
2025-07-20,APLS,975.0,614.0,1589.0,4417.0,508.0
2025-07-20,PTCT,360.0,207.0,567.0,2388.0,695.0
2025-07-20,CRDF,652.0,296.0,948.0,26394.0,7860.0
2025-07-20,REGN,152.0,96.0,248.0,380.0,336.0
2025-07-20,ELDN,390.0,15.0,405.0,3184.0,5.0
2025-07-20,LENZ,53.0,1.0,54.0,4125.0,1.0
2025-07-20,INSM,691.0,728.0,1419.0,19076.0,13888.0
2025-07-20,KINS,130.0,45.0,175.0,2810.0,181.0
2025-07-20,TGNA,22.0,0.0,22.0,204.0,1.0
2025-07-20,CORZ,23350.0,2318.0,25668.0,52729.0,26551.0
2025-07-20,SPRO,54.0,19.0,73.0,54.0,240.0
2025-07-20,ATNI,0.0,0.0,0.0,0.0,1.0
2025-07-20,GETY,158.0,8.0,166.0,2347.0,586.0
2025-07-20,BLFS,1.0,2.0,3.0,6.0,2.0
2025-07-20,QSR,28.0,55.0,83.0,188.0,196.0
2025-07-20,HOWL,16.0,0.0,16.0,2.0,0.0
2025-07-20,ASPN,73.0,12.0,85.0,167.0,99.0
2025-07-20,GMED,156.0,17.0,173.0,1125.0,588.0
2025-07-20,ORGN,43.0,7.0,50.0,1385.0,712.0
2025-07-20,EYE,163.0,8.0,171.0,344.0,117.0
2025-07-20,TRUP,70.0,161.0,231.0,1928.0,1722.0
2025-07-20,KTB,36.0,10.0,46.0,134.0,124.0
2025-07-20,EOG,257.0,381.0,638.0,1029.0,1614.0
2025-07-20,INGM,1.0,0.0,1.0,3.0,14.0
2025-07-20,SABR,154.0,213.0,367.0,6631.0,18444.0
2025-07-20,DBRG,23.0,10.0,33.0,1551.0,681.0
2025-07-20,TXG,238.0,95.0,333.0,6276.0,1251.0
2025-07-20,CPRI,501.0,409.0,910.0,847.0,984.0
2025-07-20,HCI,148.0,39.0,187.0,181.0,199.0
2025-07-20,DOCS,675.0,320.0,995.0,7269.0,8037.0
2025-07-20,PX,1.0,0.0,1.0,315.0,0.0
2025-07-20,IAS,1.0,10.0,11.0,0.0,4.0
2025-07-20,OS,252.0,49.0,301.0,1495.0,299.0
2025-07-20,WLDN,74.0,42.0,116.0,582.0,254.0
2025-07-20,BBDC,8.0,1.0,9.0,40.0,23.0
2025-07-20,INVE,5.0,0.0,5.0,10.0,0.0
2025-07-20,XENE,1.0,2.0,3.0,984.0,7.0
2025-07-20,ARBE,1309.0,280.0,1589.0,23811.0,2034.0
2025-07-20,UMH,0.0,10.0,10.0,0.0,10.0
2025-07-20,RPAY,0.0,1.0,1.0,0.0,1.0
2025-07-20,CMBM,0.0,103.0,103.0,0.0,4.0
2025-07-20,MNTK,1.0,0.0,1.0,15.0,15.0
2025-07-20,UTI,43.0,43.0,86.0,170.0,1099.0
2025-07-20,VFF,69.0,7.0,76.0,233.0,8.0
2025-07-20,MBC,5.0,118.0,123.0,105.0,176.0
2025-07-20,ADNT,46.0,11.0,57.0,5446.0,65.0
2025-07-20,MRSN,327.0,13.0,340.0,1532.0,137.0
2025-07-20,ICAD,0.0,0.0,0.0,8.0,0.0
2025-07-20,RGLD,549.0,231.0,780.0,5151.0,2888.0
2025-07-20,ACRS,819.0,14.0,833.0,1656.0,15.0
2025-07-20,PLYM,14.0,8.0,22.0,82.0,106.0
2025-07-20,JACK,147.0,72.0,219.0,2987.0,698.0
2025-07-20,PSNL,20.0,142.0,162.0,177.0,314.0
2025-07-20,HIMX,218.0,99.0,317.0,3441.0,427.0
2025-07-20,KG,0.0,0.0,0.0,0.0,0.0
2025-07-20,APLE,106.0,9.0,115.0,458.0,119.0
2025-07-20,CIVI,493.0,222.0,715.0,24800.0,2829.0
2025-07-20,TNYA,22.0,10.0,32.0,822.0,12.0
2025-07-20,VSAT,1345.0,246.0,1591.0,8868.0,16853.0
2025-07-20,EGY,196.0,31.0,227.0,2546.0,54.0
2025-07-20,PRGO,41.0,117.0,158.0,12756.0,1414.0
2025-07-20,MQ,32.0,8.0,40.0,1183.0,394.0
2025-07-20,ACTG,110.0,10.0,120.0,3269.0,693.0
2025-07-20,MXCT,100.0,0.0,100.0,208.0,0.0
2025-07-20,CLDT,2.0,11.0,13.0,14.0,23.0
2025-07-20,ENS,13.0,18.0,31.0,51.0,90.0
2025-07-20,BGSF,1.0,0.0,1.0,1.0,1.0
2025-07-20,PNW,7.0,10.0,17.0,109.0,44.0
2025-07-20,GENI,4019.0,214.0,4233.0,4126.0,794.0
2025-07-20,LEGH,4.0,0.0,4.0,8.0,0.0
2025-07-20,SIEB,12.0,6.0,18.0,73.0,82.0
2025-07-20,AEVA,1353.0,421.0,1774.0,3590.0,2231.0
2025-07-20,AXGN,125.0,2.0,127.0,259.0,22.0
2025-07-20,FWONA,4.0,1.0,5.0,51.0,4.0
2025-07-20,CXT,11.0,13.0,24.0,72.0,34.0
2025-07-20,BCO,15.0,16.0,31.0,135.0,49.0
2025-07-20,INSW,11.0,61.0,72.0,215.0,46.0
2025-07-20,AMPL,4048.0,51.0,4099.0,6990.0,238.0
2025-07-20,RAPT,136.0,31.0,167.0,485.0,46.0
2025-07-20,ACIC,41.0,18.0,59.0,772.0,393.0
2025-07-20,BTAI,0.0,0.0,0.0,1.0,0.0
2025-07-20,NVTS,12273.0,692.0,12965.0,15397.0,7436.0
2025-07-20,RIGL,43.0,3.0,46.0,68.0,9.0
2025-07-20,KIDS,0.0,0.0,0.0,2.0,0.0
2025-07-20,STEM,543.0,575.0,1118.0,301.0,486.0
2025-07-20,WMB,315.0,447.0,762.0,6527.0,10711.0
2025-07-20,KPTI,68.0,2596.0,2664.0,366.0,4020.0
2025-07-20,SBAC,5.0,13.0,18.0,182.0,120.0
2025-07-20,BNTX,70.0,29.0,99.0,1496.0,786.0
2025-07-20,IDXX,58.0,107.0,165.0,117.0,802.0
2025-07-20,PLOW,9.0,14.0,23.0,129.0,113.0
2025-07-20,EVER,4.0,21.0,25.0,45.0,72.0
2025-07-20,CRBP,6.0,100.0,106.0,34.0,101.0
2025-07-20,ACNT,1.0,0.0,1.0,1.0,0.0
2025-07-20,HIMS,29193.0,13673.0,42866.0,32460.0,32676.0
2025-07-20,NMFC,116.0,20.0,136.0,134.0,38.0
2025-07-20,AL,53.0,23.0,76.0,6166.0,2545.0
2025-07-20,EQR,18.0,35.0,53.0,377.0,155.0
2025-07-20,NJR,13.0,1.0,14.0,207.0,229.0
2025-07-20,CRGY,16.0,23.0,39.0,2917.0,331.0
2025-07-20,WAT,209.0,42.0,251.0,372.0,239.0
2025-07-20,SEMR,3.0,1.0,4.0,32.0,4.0
2025-07-20,RGCO,3.0,0.0,3.0,9.0,0.0
2025-07-20,CLBR,9489.0,4522.0,14011.0,26757.0,17967.0
2025-07-20,AKYA,0.0,0.0,0.0,4.0,2.0
2025-07-20,W,605.0,536.0,1141.0,3986.0,2384.0
2025-07-20,ADUS,64.0,11.0,75.0,219.0,83.0
2025-07-20,GAIA,9.0,2.0,11.0,87.0,0.0
2025-07-20,VMEO,21.0,1.0,22.0,76.0,10.0
2025-07-20,SOND,11.0,1.0,12.0,76.0,172.0
2025-07-20,OUT,98.0,11.0,109.0,262.0,12.0
2025-07-20,PRAA,14.0,1.0,15.0,26.0,12.0
2025-07-20,FUN,1778.0,110.0,1888.0,8021.0,4228.0
2025-07-20,AHH,84.0,3.0,87.0,1187.0,549.0
2025-07-20,BRBR,616.0,302.0,918.0,46834.0,15731.0
2025-07-20,TRNS,160.0,3.0,163.0,572.0,7.0
2025-07-22,TW,522.0,57.0,579.0,2163.0,467.0
2025-07-22,NVDA,436567.0,360482.0,797049.0,565395.0,550302.0
2025-07-22,WM,577.0,841.0,1418.0,4895.0,2661.0
2025-07-22,TALK,31.0,2.0,33.0,519.0,72.0
2025-07-22,MAPS,3.0,1.0,4.0,29.0,5.0
2025-07-22,PG,2578.0,1854.0,4432.0,13668.0,5280.0
2025-07-22,E,25.0,131.0,156.0,481.0,401.0
2025-07-22,EIX,1143.0,410.0,1553.0,11818.0,5454.0
2025-07-22,PCG,2322.0,1352.0,3674.0,16858.0,4156.0
2025-07-22,JBL,257.0,212.0,469.0,1085.0,3522.0
2025-07-22,EPS,5.0,0.0,5.0,10.0,0.0
2025-07-22,PFE,13873.0,10367.0,24240.0,29857.0,56223.0
2025-07-22,B,3190.0,446.0,3636.0,7257.0,1667.0
2025-07-22,JNJ,5393.0,2550.0,7943.0,14617.0,4468.0
2025-07-22,AI,17592.0,7105.0,24697.0,98596.0,8352.0
2025-07-22,ORCL,21131.0,8935.0,30066.0,42173.0,21860.0
2025-07-22,U,12199.0,9390.0,21589.0,46282.0,33783.0
2025-07-22,STT,399.0,164.0,563.0,3494.0,2475.0
2025-07-22,LMT,6019.0,9325.0,15344.0,3489.0,4644.0
2025-07-22,S,23957.0,3477.0,27434.0,6408.0,1176.0
2025-07-22,NVMI,161.0,141.0,302.0,11145.0,2547.0
2025-07-22,MNDY,288.0,265.0,553.0,3559.0,2279.0
2025-07-22,INTU,439.0,727.0,1166.0,823.0,856.0
2025-07-22,AVGO,36657.0,24131.0,60788.0,33204.0,35739.0
2025-07-22,PLTR,129001.0,101396.0,230397.0,204795.0,122493.0
2025-07-22,NOW,2832.0,3692.0,6524.0,4069.0,4785.0
2025-07-22,LLY,7131.0,6348.0,13479.0,9882.0,12408.0
2025-07-22,AU,1221.0,805.0,2026.0,10426.0,6849.0
2025-07-22,APP,23506.0,13262.0,36768.0,30198.0,10882.0
2025-07-22,EA,482.0,80.0,562.0,1732.0,900.0
2025-07-22,URBN,258.0,115.0,373.0,249.0,314.0
2025-07-22,FOX,9.0,2.0,11.0,7.0,4.0
2025-07-22,MSFT,47513.0,35298.0,82811.0,113395.0,46385.0
2025-07-22,GOOGL,120206.0,46444.0,166650.0,131021.0,67994.0
2025-07-22,NFLX,55344.0,55441.0,110785.0,50130.0,32280.0
2025-07-22,GE,6052.0,3737.0,9789.0,27856.0,9752.0
2025-07-22,TTE,298.0,281.0,579.0,23606.0,6579.0
2025-07-22,CVX,11186.0,3474.0,14660.0,26215.0,15455.0
2025-07-22,PEP,7012.0,4086.0,11098.0,12079.0,12128.0
2025-07-22,CME,1035.0,319.0,1354.0,4340.0,3359.0
2025-07-22,FAST,865.0,488.0,1353.0,14231.0,8540.0
